building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_candidate_bldgids
mount-auburn-st_133,133 Mount Auburn Street,Mount Auburn Street,Razed,1826,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_133_2,133 Mount Auburn Street,Mount Auburn Street,Cross reference to another address,1903,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
mount-auburn-st_134,134 Mount Auburn Street,Mount Auburn Street,Current building,1842,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_135,135 Mount Auburn Street,Mount Auburn Street,Cross reference to another address,1860,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
mount-auburn-st_136-138,136-138 Mount Auburn Street,Mount Auburn Street,Current building,1854,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_137,137 Mount Auburn Street,Mount Auburn Street,Current building,1889,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_139-141,139-141 Mount Auburn Street,Mount Auburn Street,Current building,1847,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_140-142,140-142 Mount Auburn Street,Mount Auburn Street,Building complex,1885,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_142a-146,142A-146 Mount Auburn Street,Mount Auburn Street,"Addition, rear, or secondary building",1854,5,review,manual_review,1,1,356-5,2 Brewer St,Brewer St,,Historical address or street alias produces current-address candidate(s),historical_address_or_alias,"A historical address or street alias produced candidates, but the alias has not yet been proven for automatic matching.",,,,,,,
mount-auburn-st_145,145 Mount Auburn Street,Mount Auburn Street,Current building,1839,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_147,147 Mount Auburn Street,Mount Auburn Street,Current building,1847,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_148-150,148-150 Mount Auburn Street,Mount Auburn Street,Razed,1855,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_148-150_2,148-150 Mount Auburn Street,Mount Auburn Street,Current building,1925,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_151,151 Mount Auburn Street,Mount Auburn Street,Current building,1853,5,review,manual_review,2,1,329-19,22 Ash St|24 Ash St,Ash St,,Historical address or street alias produces current-address candidate(s),historical_address_or_alias,"A historical address or street alias produced candidates, but the alias has not yet been proven for automatic matching.",,,,,,,
mount-auburn-st_152,152 Mount Auburn Street,Mount Auburn Street,Current building,1915,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_153,153 Mount Auburn Street,Mount Auburn Street,Current building,1875,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_154,154 Mount Auburn Street,Mount Auburn Street,Current building,1853,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_155,155 Mount Auburn Street,Mount Auburn Street,"Addition, rear, or secondary building",1887,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_156-158,156-158 Mount Auburn Street,Mount Auburn Street,Current building,1856,5,review,manual_review,1,1,348-1,27 Ash St,Ash St,,Historical address or street alias produces current-address candidate(s),historical_address_or_alias,"A historical address or street alias produced candidates, but the alias has not yet been proven for automatic matching.",,,,,,,
mount-auburn-st_157-159,157-159 Mount Auburn Street,Mount Auburn Street,Current building,1890,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_163,163 Mount Auburn Street,Mount Auburn Street,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_165,165 Mount Auburn Street,Mount Auburn Street,Current building,1892,5,review,manual_review,1,1,327-16,48 Hawthorn St,Hawthorn St,,Historical address or street alias produces current-address candidate(s),historical_address_or_alias,"A historical address or street alias produced candidates, but the alias has not yet been proven for automatic matching.",,,,,,,
mount-auburn-st_170-250,170-250 Mount Auburn Street,Mount Auburn Street,Cross reference to another address,1887,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
mount-auburn-st_173,173 Mount Auburn Street,Mount Auburn Street,Current building,1902,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_175,175 Mount Auburn Street,Mount Auburn Street,Current building,1894,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_183,183 Mount Auburn Street,Mount Auburn Street,Cross reference to another address,1930,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
mount-auburn-st_185-187,185-187 Mount Auburn Street,Mount Auburn Street,Current building,1870,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_191,191 Mount Auburn Street,Mount Auburn Street,Current building,1870,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_193-195,193-195 Mount Auburn Street,Mount Auburn Street,Current building,1870,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_199,199 Mount Auburn Street,Mount Auburn Street,Current building,1870,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_205-207,205-207 Mount Auburn Street,Mount Auburn Street,Razed,1889,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_205,205 Mount Auburn Street,Mount Auburn Street,Current building,1929,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_209-211,209-211 Mount Auburn Street,Mount Auburn Street,Razed,1870,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_213-215,213-215 Mount Auburn Street,Mount Auburn Street,Razed,1870,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_217-227,217-227 Mount Auburn Street,Mount Auburn Street,Razed,1910,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_221,221 Mount Auburn Street,Mount Auburn Street,Current building,1962,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_233,233 Mount Auburn Street,Mount Auburn Street,Razed,1914,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_237,237 Mount Auburn Street,Mount Auburn Street,"Addition, rear, or secondary building",1868,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_239,239 Mount Auburn Street,Mount Auburn Street,Current building,1861,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_240,240+ Mount Auburn Street,Mount Auburn Street,Razed,1871,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_245,245 Mount Auburn Street,Mount Auburn Street,Current building,1858,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_247-249,247-249 Mount Auburn Street,Mount Auburn Street,Current building,1858,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_251-255,251-255 Mount Auburn Street,Mount Auburn Street,Cross reference to another address,1926,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
mount-auburn-st_255,255 Mount Auburn Street,Mount Auburn Street,Razed,1875,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_257,257 Mount Auburn Street,Mount Auburn Street,Current building,1870,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_259,259 Mount Auburn Street,Mount Auburn Street,Current building,1858,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_261,261 Mount Auburn Street,Mount Auburn Street,Current building,1866,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_263-265,263-265 Mount Auburn Street,Mount Auburn Street,Current building,1855,5,review,manual_review,1,1,322-24,1 Gibson St,Gibson St,,Historical address or street alias produces current-address candidate(s),historical_address_or_alias,"A historical address or street alias produced candidates, but the alias has not yet been proven for automatic matching.",,,,,,,
mount-auburn-st_269-271,269-271 Mount Auburn Street,Mount Auburn Street,Current building,1875,5,review,manual_review,1,1,309-15,30 Lowell St,Lowell St,,Historical address or street alias produces current-address candidate(s),historical_address_or_alias,"A historical address or street alias produced candidates, but the alias has not yet been proven for automatic matching.",,,,,,,
mount-auburn-st_270,270 Mount Auburn Street,Mount Auburn Street,Razed,1900,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_277,277 Mount Auburn Street,Mount Auburn Street,Current building,1908,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_280,280 Mount Auburn Street,Mount Auburn Street,Razed,1916,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_280_2,280 Mount Auburn Street,Mount Auburn Street,Current building,1969,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_280r,280r Mount Auburn Street,Mount Auburn Street,Razed,1928,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_290r,290r Mount Auburn Street,Mount Auburn Street,Razed,1891,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_290r_2,290r Mount Auburn Street,Mount Auburn Street,"Addition, rear, or secondary building",1959,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_300,300 Mount Auburn Street,Mount Auburn Street,Razed,1904,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_300_2,300 Mount Auburn Street,Mount Auburn Street,Razed,1904,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_300r,300r Mount Auburn Street,Mount Auburn Street,"Addition, rear, or secondary building",1928,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_309,309 Mount Auburn Street,Mount Auburn Street,Razed,1891,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_310,310 Mount Auburn Street,Mount Auburn Street,Current building,1897,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_321,321 Mount Auburn Street,Mount Auburn Street,Current building,1925,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_330,330 Mount Auburn Street,Mount Auburn Street,Current building,1883,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_340,340 Mount Auburn Street,Mount Auburn Street,Current building,1896,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_341,341 Mount Auburn Street,Mount Auburn Street,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_360,360 Mount Auburn Street,Mount Auburn Street,Current building,1898,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_361,361 Mount Auburn Street,Mount Auburn Street,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_365,365 Mount Auburn Street,Mount Auburn Street,Current building,1923,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_371,371 Mount Auburn Street,Mount Auburn Street,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_375,375 Mount Auburn Street,Mount Auburn Street,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_380,380+ Mount Auburn Street,Mount Auburn Street,Razed,1866,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_400,400 Mount Auburn Street,Mount Auburn Street,Razed,1915,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_400_2,400 Mount Auburn Street,Mount Auburn Street,Current building,1923,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_412,412 Mount Auburn Street,Mount Auburn Street,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_414,414 Mount Auburn Street,Mount Auburn Street,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_415,415+ Mount Auburn Street,Mount Auburn Street,Razed,1766,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_416,416 Mount Auburn Street,Mount Auburn Street,Cross reference to another address,1917,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
mount-auburn-st_426,426 Mount Auburn Street,Mount Auburn Street,Cross reference to another address,1915,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
mount-auburn-st_430,430+ Mount Auburn Street,Mount Auburn Street,Razed,1831,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_453-459,453-459 Mount Auburn Street,Mount Auburn Street,Building complex,1980,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
mount-auburn-st_457,457 Mount Auburn Street,Mount Auburn Street,Razed,1880,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_457_2,457 Mount Auburn Street,Mount Auburn Street,Razed,1915,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_461,461 Mount Auburn Street,Mount Auburn Street,Razed,1887,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_461-463,461-463 Mount Auburn Street,Mount Auburn Street,Razed,1887,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
mount-auburn-st_465-467,465-467 Mount Auburn Street,Mount Auburn Street,Razed,1893,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
