building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,matched_bldgids,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_matched_bldgids,pre_override_candidate_bldgids
broadway_410_3,410 Broadway,Broadway,Current building,1978,7,review,manual_review_loose_address_proximity,7,3,335-25|335-38|999-744,406 Broadway|407-A Broadway|409 Broadway|411 Broadway|413 Broadway|415 Broadway|417 Broadway,Broadway,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (335-25: Δ1 house numbers, 0.0 m, 335-38: Δ1 house numbers, 0.0 m, 999-744: Δ4 house numbers, 12.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
broadway_450r,450r Broadway,Broadway,"Addition, rear, or secondary building",1986,7,review,manual_review_loose_address_proximity,3,2,999-828|999-915,442 Broadway|444 Broadway|460 Broadway,Broadway,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-828: Δ6 house numbers, 12.2 m, 999-915: Δ10 house numbers, 13.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
broadway_483_2,483 Broadway,Broadway,Current building,1982,7,review,manual_review_loose_address_proximity,1,1,323-1,485 Broadway,Broadway,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (323-1: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
brookline-st_23,23 Brookline Street,Brookline Street,Current building,1948,7,review,manual_review_loose_address_proximity,1,1,640-23,21 Brookline St,Brookline St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (640-23: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
brookline-st_41-43_2,41-43 Brookline Street,Brookline Street,Current building,1907,7,review,manual_review_loose_address_proximity,4,3,640-23|648-3|999-3846,35 Brookline St|37 Brookline St|51 Brookline St|53 Brookline St,Brookline St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (640-23: Δ6 house numbers, 15.8 m, 648-3: Δ4 house numbers, 0.0 m, 999-3846: Δ8 house numbers, 9.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
brookline-st_58,58 Brookline Street,Brookline Street,Current building,2000,7,review,manual_review_loose_address_proximity,9,6,665-1|665-2|665-4|665-6|999-3844|999-3846,51 Brookline St|53 Brookline St|55 Brookline St|55-A Brookline St|57 Brookline St|59 Brookline St|65 Brookline St|66 Brookline St|68 Brookline St,Brookline St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (665-1: Δ8 house numbers, 0.0 m, 665-2: Δ10 house numbers, 0.0 m, 665-4: Δ1 house numbers, 15.9 m, 665-6: Δ7 house numbers, 14.5 m, 999-3844: Δ3 house numbers, 9.8 m, 999-3846: Δ3 house numbers, 9.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
brookline-st_178r,178r Brookline Street,Brookline Street,"Addition, rear, or secondary building",1890,7,review,manual_review_loose_address_proximity,10,3,700-45|707-18|707-2,168 Brookline St|169 Brookline St|170 Brookline St|171 Brookline St|172 Brookline St|174 Brookline St|175 Brookline St|176 Brookline St|184 Brookline St|186 Brookline St,Brookline St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (700-45: Δ3 house numbers, 0.0 m, 707-18: Δ2 house numbers, 11.5 m, 707-2: Δ6 house numbers, 13.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
brookline-st_180_2,180 Brookline Street,Brookline Street,"Addition, rear, or secondary building",1913,7,review,manual_review_loose_address_proximity,8,3,700-45|707-18|707-2,170 Brookline St|171 Brookline St|172 Brookline St|174 Brookline St|175 Brookline St|176 Brookline St|184 Brookline St|186 Brookline St,Brookline St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (700-45: Δ5 house numbers, 0.0 m, 707-18: Δ4 house numbers, 11.5 m, 707-2: Δ4 house numbers, 13.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
buckingham-st_20,20 Buckingham Street,Buckingham Street,Current building,1920,7,review,manual_review_loose_address_proximity,5,5,249-26|999-1545|999-1587|999-1642|999-1688,10 Buckingham St|11 Buckingham St|13 Buckingham St|17 Buckingham St|21 Buckingham St,Buckingham St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (249-26: Δ10 house numbers, 15.1 m, 999-1545: Δ9 house numbers, 11.1 m, 999-1587: Δ7 house numbers, 18.6 m, 999-1642: Δ3 house numbers, 19.0 m, 999-1688: Δ1 house numbers, 15.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cadbury-rd_10,10 Cadbury Road,Cadbury Road,Current building,1963,7,review,manual_review_loose_address_proximity,1,1,106-30,5 Cadbury Rd,Cadbury Rd,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (106-30: Δ5 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cambridge-pkwy_10,10+ Cambridge Parkway,Cambridge Parkway,Current building,,7,review,manual_review_loose_address_proximity,1,1,552-9,20 Cambridge Pkwy,Cambridge Pkwy,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (552-9: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cambridge-st_815_2,815 Cambridge Street,Cambridge Street,"Addition, rear, or secondary building",1922,7,review,manual_review_loose_address_proximity,3,1,382-24,819 Cambridge St|819-A Cambridge St|825 Cambridge St,Cambridge St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (382-24: Δ4 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cambridge-st_951,951 Cambridge Street,Cambridge Street,Current building,1949,7,review,manual_review_loose_address_proximity,4,1,354-6,953 Cambridge St|955 Cambridge St|957 Cambridge St|959 Cambridge St,Cambridge St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (354-6: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cambridge-st_1101-1103,1101-1103 Cambridge Street,Cambridge Street,Current building,,7,review,manual_review_loose_address_proximity,1,1,347-12,1105 Cambridge St,Cambridge St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (347-12: Δ2 house numbers, 17.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cambridge-st_1481_2,1481 Cambridge Street,Cambridge Street,Current building,1938,7,review,manual_review_loose_address_proximity,3,2,999-920|999-931,1480 Cambridge St|1482 Cambridge St|1486 Cambridge St,Cambridge St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-920: Δ5 house numbers, 19.6 m, 999-931: Δ1 house numbers, 7.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cambridgepark-dr_36,36 Cambridgepark Drive,Cambridgepark Drive,"Addition, rear, or secondary building",1965,7,review,manual_review_loose_address_proximity,3,3,42-12|42-9|44-8,30 Cambridgepark Dr|35 Cambridgepark Dr,Cambridgepark Dr,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (42-12: Δ1 house numbers, 0.0 m, 42-9: Δ1 house numbers, 0.0 m, 44-8: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
camp-st_1,1 Camp Street,Camp Street,Current building,1900,7,review,manual_review_loose_address_proximity,1,1,21-15,9 Camp St,Camp St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (21-15: Δ8 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
carleton-st_28,28 Carleton Street,Carleton Street,Current building,1925,7,review,manual_review_loose_address_proximity,1,1,672-3,25 Carleton St,Carleton St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (672-3: Δ3 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
carleton-st_32-34,32-34 Carleton Street,Carleton Street,Current building,1923,7,review,manual_review_loose_address_proximity,1,1,672-3,25 Carleton St,Carleton St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (672-3: Δ7 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
carleton-st_42-44,42-44 Carleton Street,Carleton Street,Current building,1924,7,review,manual_review_loose_address_proximity,1,1,672-3,45 Carleton St,Carleton St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (672-3: Δ1 house numbers, 1.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
chalk-st_3,3 Chalk Street,Chalk Street,Current building,1927,7,review,manual_review_loose_address_proximity,5,3,670-24|682-23|999-233,12 Chalk St|13 Chalk St|7 Chalk St|9 Chalk St|9-R Chalk St,Chalk St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (670-24: Δ10 house numbers, 0.0 m, 682-23: Δ6 house numbers, 12.1 m, 999-233: Δ4 house numbers, 4.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
chalk-st_4,4 Chalk Street,Chalk Street,Current building,1926,7,review,manual_review_loose_address_proximity,6,3,670-24|682-23|999-233,12 Chalk St|13 Chalk St|14 Chalk St|7 Chalk St|9 Chalk St|9-R Chalk St,Chalk St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (670-24: Δ9 house numbers, 0.0 m, 682-23: Δ5 house numbers, 12.1 m, 999-233: Δ3 house numbers, 4.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
